,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Label
385,32,0,18,2,16,2,1,0,0,36,4,0,0,1,0,1,1
386,17,1,2,1,4,0,0,0,0,13,1,2,2,2,0,0,0
387,24,0,10,2,12,7,0,1,1,24,6,2,3,1,0,0,1
388,9,0,3,1,6,0,0,0,0,12,0,0,2,1,0,0,1
389,5,0,9,0,1,1,0,0,0,10,1,0,0,0,0,0,1
390,13,0,6,2,10,0,0,0,0,14,1,0,1,1,0,0,0
391,20,0,6,1,1,2,0,0,0,19,0,0,1,2,0,0,1
392,17,1,12,0,8,2,0,0,1,22,2,0,3,0,0,0,1
393,28,0,6,2,10,2,0,2,0,24,3,0,0,1,0,0,0
394,10,0,4,0,3,1,0,0,0,17,0,0,1,2,0,0,1
395,21,0,11,0,5,4,0,0,0,27,2,0,0,0,0,0,0
396,19,1,6,2,5,3,0,0,0,11,2,1,4,0,0,0,1
397,21,0,12,1,7,2,0,1,0,19,2,0,1,0,0,0,1
398,22,0,10,1,9,0,0,0,0,18,3,0,2,2,0,2,0
399,33,0,12,3,7,3,0,0,0,36,2,0,0,0,0,1,0
